"ID";"Status";"Name";"Art";"Familie";"Assetpfad";"GUID";"Tris";"Renderer";"Aktive Renderer";"Meshes";"Materialslots";"Materialien";"Collider";"Bones";"Root Bones";"Animator Controller";"Clips";"Prefab-Referenzen";"Daten-Referenzen";"Szenen";"Builder-Kandidaten";"Root Transform";"Bounds Center";"Bounds Size";"Standard-Low";"Gameplay-Low";"Capture-Fehler"
"MP0-0011";"fallback";"RiftGuardian";"Importiertes Modell";"Figuren/Kreaturen";"Assets/_Game/Art/Actors/RiftGuardian/RiftGuardian3D/RiftGuardian.glb";"9adae2a5eed7a9445a55ea615a056046";"1128";"1";"1";"1";"1";"Assets/_Game/Art/Actors/RiftGuardian/RiftGuardian3D/RiftGuardian.glb";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"Angriff | Erscheinen | Gehen | Ruhe | Taumeln | Telegraph | Tod | Treffer";"Assets/_Game/Prefabs/Actors/3D/RiftGuardian_3D.prefab | Assets/_Game/Prefabs/Enemies/TierTwo/RiftGuardian.prefab";"Assets/_Game/Data/Enemies/RiftGuardian.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,1.526706,0.033022)";"(1.687834,3,0.956252)";"Captures/Standard_Low/MP0-0011_RiftGuardian.png";"Captures/Gameplay_Low/MP0-0011_RiftGuardian.png";""
"MP0-0012";"fallback";"Riftling";"Importiertes Modell";"Figuren/Kreaturen";"Assets/_Game/Art/Actors/Riftling/Riftling3D/Riftling.glb";"1ff239ba6bad5b445bf407be01e4bb5d";"1578";"1";"1";"1";"1";"Assets/_Game/Art/Actors/Riftling/Riftling3D/Riftling.glb";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"Angriff | Erscheinen | Gehen | Ruhe | Taumeln | Telegraph | Tod | Treffer";"Assets/_Game/Prefabs/Actors/3D/Riftling_3D.prefab | Assets/_Game/Prefabs/Enemies/TierTwo/Riftling.prefab";"Assets/_Game/Data/Enemies/Riftling.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.862194,0.177824)";"(0.810879,1.7,0.741781)";"Captures/Standard_Low/MP0-0012_Riftling.png";"Captures/Gameplay_Low/MP0-0012_Riftling.png";""
"MP0-0013";"fallback";"RootCharger";"Importiertes Modell";"Figuren/Kreaturen";"Assets/_Game/Art/Actors/RootCharger/RootCharger3D/RootCharger.glb";"0300909cf54b3394c9c98206242e6ebe";"2084";"1";"1";"1";"1";"Assets/_Game/Art/Actors/RootCharger/RootCharger3D/RootCharger.glb";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine";"root";"";"Angriff | Erscheinen | Gehen | Ruhe | Taumeln | Telegraph | Tod | Treffer";"Assets/_Game/Prefabs/Actors/3D/RootCharger_3D.prefab | Assets/_Game/Prefabs/Enemies/TierTwo/RootCharger.prefab";"Assets/_Game/Data/Enemies/RootCharger.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,1.121012,-0.073896)";"(2.060506,2.199689,2.558054)";"Captures/Standard_Low/MP0-0013_RootCharger.png";"Captures/Gameplay_Low/MP0-0013_RootCharger.png";""
"MP0-0014";"fallback";"SealGuardian";"Importiertes Modell";"Figuren/Kreaturen";"Assets/_Game/Art/Actors/SealGuardian/SealGuardian3D/SealGuardian.glb";"f1b0809f71e196e4b846f0cfbc1f71e7";"890";"1";"1";"1";"1";"Assets/_Game/Art/Actors/SealGuardian/SealGuardian3D/SealGuardian.glb";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"Angriff | Erscheinen | Gehen | Ruhe | Taumeln | Telegraph | Tod | Treffer";"Assets/_Game/Prefabs/Actors/3D/SealGuardian_3D.prefab | Assets/_Game/Prefabs/Enemies/Forge/SealGuardian.prefab";"Assets/_Game/Data/Enemies/Forge/SealGuardian.asset";"Assets/_Game/Scenes/EidraForge.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.017452,1.530647,0.200057)";"(1.439557,3,1.234393)";"Captures/Standard_Low/MP0-0014_SealGuardian.png";"Captures/Gameplay_Low/MP0-0014_SealGuardian.png";""
"MP0-0015";"fallback";"Terrock";"Importiertes Modell";"Figuren/Kreaturen";"Assets/_Game/Art/Actors/Terrock/Terrock3D/Terrock.glb";"091ca3185de26b7419d6987e94bc3265";"1916";"1";"1";"1";"1";"Assets/_Game/Art/Actors/Terrock/Terrock3D/Terrock.glb";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"Erscheinen | Felsbrecher | Flucht | Gehen | Ruhe | Steinhaut | Taumeln | Telegraph | Treffer | Wildangriff";"Assets/_Game/Prefabs/Actors/3D/Terrock_3D.prefab | Assets/_Game/Resources/Prefabs/Actors/3D/Terrock_3D.prefab";"";"";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.016613,0.50852,0.026624)";"(0.725453,1,1.246006)";"Captures/Standard_Low/MP0-0015_Terrock.png";"Captures/Gameplay_Low/MP0-0015_Terrock.png";""
"MP0-0016";"fallback";"Wildling";"Importiertes Modell";"Figuren/Kreaturen";"Assets/_Game/Art/Actors/Wildling/Wildling3D/Wildling.glb";"4ec54e7381a5e7e488115de5863703f1";"1512";"1";"1";"1";"1";"Assets/_Game/Art/Actors/Wildling/Wildling3D/Wildling.glb";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"Angriff | Erscheinen | Gehen | Ruhe | Taumeln | Telegraph | Tod | Treffer";"Assets/_Game/Prefabs/Actors/3D/Wildling_3D.prefab | Assets/_Game/Prefabs/Enemies/Wildling.prefab";"Assets/_Game/Data/Enemies/Wildling.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/Tests/WildlingDefinitionTests.cs | Assets/_Game/Editor/WildlingContentBuilder.cs | Assets/_Game/Editor/WildlingSceneRewire.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.8375,0.235)";"(0.92,1.645,0.88)";"Captures/Standard_Low/MP0-0016_Wildling.png";"Captures/Gameplay_Low/MP0-0016_Wildling.png";""
"MP0-0017";"abgenommen";"AshRunner_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/AshRunner_3D.prefab";"58ed61fa5de0ed34e99d3961ba794a15";"1698";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"Assets/_Game/Prefabs/Enemies/Forge/AshRunner.prefab";"Assets/_Game/Data/Enemies/Forge/AshRunner.asset";"Assets/_Game/Scenes/EidraForge.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.916893,-0.300313)";"(1.071741,1.8,2.570678)";"Captures/Standard_Low/MP0-0017_AshRunner_3D.png";"Captures/Gameplay_Low/MP0-0017_AshRunner_3D.png";""
"MP0-0018";"abgenommen";"CoreGuardian_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/CoreGuardian_3D.prefab";"9db5d40ad344b4449bc989a71c9cac46";"1288";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Enemies/Forge/CoreGuardian.prefab";"";"Assets/_Game/Scenes/EidraForge.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,2.293689,0.320388)";"(3.029126,4.5,2.097087)";"Captures/Standard_Low/MP0-0018_CoreGuardian_3D.png";"Captures/Gameplay_Low/MP0-0018_CoreGuardian_3D.png";""
"MP0-0019";"abgenommen";"EmberEater_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/EmberEater_3D.prefab";"b9c735db77a86174cb7f875f91c7bae5";"1450";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Enemies/Forge/EmberEater.prefab";"Assets/_Game/Data/Enemies/Forge/EmberEater.asset";"Assets/_Game/Scenes/EidraForge.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.815238,0.155619)";"(1.313829,1.6,1.585143)";"Captures/Standard_Low/MP0-0019_EmberEater_3D.png";"Captures/Gameplay_Low/MP0-0019_EmberEater_3D.png";""
"MP0-0020";"abgenommen";"ForgeGuardian_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/ForgeGuardian_3D.prefab";"10f04432d55e7f244927f4ed06e922e2";"1296";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Enemies/Forge/ForgeGuardian.prefab";"Assets/_Game/Data/Enemies/Forge/ForgeGuardian.asset";"Assets/_Game/Scenes/EidraForge.unity";"Assets/_Game/Editor/EidraForgeEnemyContentBuilder.cs | Assets/_Game/Editor/EidraForgeGeometryBuilder.cs | Assets/_Game/Editor/EidraForgeLichtBuilder.cs | Assets/_Game/Editor/EidraForgeLootAssetBuilder.cs | Assets/_Game/Editor/EidraForgePropBuilder.cs | Assets/_Game/Editor/EidraForgeSceneBuilder.cs | Assets/_Game/Editor/ForgeContainerVisualBuilder.cs | Assets/_Game/Editor/ForgeVisualAssetBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(-0.061738,1.272866,0.045732)";"(1.571646,2.5,0.853659)";"Captures/Standard_Low/MP0-0020_ForgeGuardian_3D.png";"Captures/Gameplay_Low/MP0-0020_ForgeGuardian_3D.png";""
"MP0-0021";"abgenommen";"Garon_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/Garon_3D.prefab";"b788d5c7094b868478cef736aad5e9c6";"2000";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"Assets/_Game/Prefabs/Bosses/Garon.prefab";"";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.086135,2.282208,0.345092)";"(3.761227,4.5,6.855828)";"Captures/Standard_Low/MP0-0021_Garon_3D.png";"Captures/Gameplay_Low/MP0-0021_Garon_3D.png";""
"MP0-0022";"abgenommen";"GraniteShell_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/GraniteShell_3D.prefab";"f4b7c3102920e4749a05285dd981a61c";"1756";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine";"root";"";"";"Assets/_Game/Prefabs/Enemies/TierTwo/GraniteShell.prefab";"Assets/_Game/Data/Enemies/GraniteShell.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,1.223343,0.269194)";"(2.303959,2.400089,3.081415)";"Captures/Standard_Low/MP0-0022_GraniteShell_3D.png";"Captures/Gameplay_Low/MP0-0022_GraniteShell_3D.png";""
"MP0-0023";"abgenommen";"Ignivar_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/Ignivar_3D.prefab";"7930733b4c603dc489768eefece97e75";"2114";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"Assets/_Game/Resources/Prefabs/Actors/3D/Ignivar_3D.prefab";"";"";"Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/EidraVisual3DBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.506362,-0.150073)";"(0.656905,1.000105,1.30969)";"Captures/Standard_Low/MP0-0023_Ignivar_3D.png";"Captures/Gameplay_Low/MP0-0023_Ignivar_3D.png";""
"MP0-0024";"abgenommen";"MoorThrower_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/MoorThrower_3D.prefab";"bd92fc1ded2dbad4b8810a6aab560df2";"1736";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Enemies/TierTwo/MoorThrower.prefab";"Assets/_Game/Data/Enemies/MoorThrower.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.037624,0.968812,0.173199)";"(1.272937,1.9,0.93908)";"Captures/Standard_Low/MP0-0024_MoorThrower_3D.png";"Captures/Gameplay_Low/MP0-0024_MoorThrower_3D.png";""
"MP0-0025";"abgenommen";"Noctarion_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/Noctarion_3D.prefab";"4b118cbf760ed724899bb2d9a8ca0b24";"1666";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"Assets/_Game/Resources/Prefabs/Actors/3D/Noctarion_3D.prefab";"";"";"Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/EidraVisual3DBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.508919,-0.183946)";"(0.530123,1,1.817168)";"Captures/Standard_Low/MP0-0025_Noctarion_3D.png";"Captures/Gameplay_Low/MP0-0025_Noctarion_3D.png";""
"MP0-0026";"abgenommen";"Player_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/Player_3D.prefab";"3ce51e342cf067d40b5175391ab3bbde";"6506";"19";"1";"19";"19";"Assets/_Game/Art/Actors/Player/Wanderer3D/M_Wanderer_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | dagL | dagR | footL | footR | handL | handR | head | hips | root | shinL | shinR | skirt | spine | staff | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Player/Player.prefab";"";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/Wanderer3DPlayerBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.9,0.004)";"(0.616,1.796,0.282)";"Captures/Standard_Low/MP0-0026_Player_3D.png";"Captures/Gameplay_Low/MP0-0026_Player_3D.png";""
"MP0-0027";"abgenommen";"RiftGuardian_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/RiftGuardian_3D.prefab";"c580a806186185c4f94061fa17b18734";"1128";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Enemies/TierTwo/RiftGuardian.prefab";"Assets/_Game/Data/Enemies/RiftGuardian.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,1.526706,0.033022)";"(1.687834,3,0.956252)";"Captures/Standard_Low/MP0-0027_RiftGuardian_3D.png";"Captures/Gameplay_Low/MP0-0027_RiftGuardian_3D.png";""
"MP0-0028";"abgenommen";"Riftling_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/Riftling_3D.prefab";"99f93ac7e8a4c1949a23b066046844e8";"1578";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Enemies/TierTwo/Riftling.prefab";"Assets/_Game/Data/Enemies/Riftling.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.862194,0.177824)";"(0.810879,1.7,0.741781)";"Captures/Standard_Low/MP0-0028_Riftling_3D.png";"Captures/Gameplay_Low/MP0-0028_Riftling_3D.png";""
"MP0-0029";"abgenommen";"RootCharger_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/RootCharger_3D.prefab";"42013866670934843a6e96f462d6a3ed";"2084";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine";"root";"";"";"Assets/_Game/Prefabs/Enemies/TierTwo/RootCharger.prefab";"Assets/_Game/Data/Enemies/RootCharger.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,1.121012,-0.073896)";"(2.060506,2.199689,2.558054)";"Captures/Standard_Low/MP0-0029_RootCharger_3D.png";"Captures/Gameplay_Low/MP0-0029_RootCharger_3D.png";""
"MP0-0030";"abgenommen";"SealGuardian_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/SealGuardian_3D.prefab";"92c0b93beea767a4eb5c1f267903da03";"890";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"Assets/_Game/Prefabs/Enemies/Forge/SealGuardian.prefab";"Assets/_Game/Data/Enemies/Forge/SealGuardian.asset";"Assets/_Game/Scenes/EidraForge.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.017452,1.530647,0.200057)";"(1.439557,3,1.234393)";"Captures/Standard_Low/MP0-0030_SealGuardian_3D.png";"Captures/Gameplay_Low/MP0-0030_SealGuardian_3D.png";""
"MP0-0031";"abgenommen";"Terrock_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Actors/3D/Terrock_3D.prefab";"dcb10d767bcd1964fa72c7628a1f4cb6";"1916";"1";"1";"1";"1";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"Assets/_Game/Resources/Prefabs/Actors/3D/Terrock_3D.prefab";"";"";"Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/EidraVisual3DBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.016613,0.50852,0.026624)";"(0.725453,1,1.246006)";"Captures/Standard_Low/MP0-0031_Terrock_3D.png";"Captures/Gameplay_Low/MP0-0031_Terrock_3D.png";""
